Dataset1,Dataset2,IID,SID,OrgName,AccName,Trait,OrgVal,n
SG01,SG01_HR,F1T21,NA,Syzygium filiforme,NA,LDMC,0.4598312459204889,3
SG01,SG01_HR,F1T21,NA,Syzygium filiforme,NA,PL,6.409407789742005,3
SG01,SG01_HR,F1T21,NA,Syzygium filiforme,NA,SLA,9.571687854458922,3
SG01,SG01_HR,F1T21,NA,Syzygium filiforme,NA,Th,0.228,3
SG01,SG01_HR,F1T23,NA,Timonius wallichianus,NA,Area_mm2,8265.883140637075,3
SG01,SG01_HR,F1T23,NA,Timonius wallichianus,NA,LDMC,0.29636708859175415,3
SG01,SG01_HR,F1T23,NA,Timonius wallichianus,NA,PL,17.657374477404876,2
SG01,SG01_HR,F1T23,NA,Timonius wallichianus,NA,SLA,23.577792660405795,3
SG01,SG01_HR,F1T23,NA,Timonius wallichianus,NA,Th,0.16066666666666668,3
SG01,SG01_HR,F1T25,NA,Prunus polystachya,NA,Area_mm2,15299.185707191034,3
SG01,SG01_HR,F1T25,NA,Prunus polystachya,NA,LDMC,0.3240352519051977,3
SG01,SG01_HR,F1T25,NA,Prunus polystachya,NA,PL,12.757841468259084,2
SG01,SG01_HR,F1T25,NA,Prunus polystachya,NA,SLA,11.73397888695411,3
SG01,SG01_HR,F1T25,NA,Prunus polystachya,NA,Th,0.23033333333333333,3
SG01,SG01_HR,F1T29,NA,Alstonia angustifolia,NA,Area_mm2,7353.531317971701,3
SG01,SG01_HR,F1T29,NA,Alstonia angustifolia,NA,LDMC,0.34307807900548304,3
SG01,SG01_HR,F1T29,NA,Alstonia angustifolia,NA,PL,18.01904225585777,3
SG01,SG01_HR,F1T29,NA,Alstonia angustifolia,NA,SLA,19.153299156843065,3
SG01,SG01_HR,F1T29,NA,Alstonia angustifolia,NA,Th,0.22166666666666668,3
SG01,SG01_HR,F1T30,NA,Garcinia parvifolia,NA,Area_mm2,2281.8950862968527,3
SG01,SG01_HR,F1T30,NA,Garcinia parvifolia,NA,LDMC,0.3342042477238835,3
SG01,SG01_HR,F1T30,NA,Garcinia parvifolia,NA,PL,8.906199572180462,3
SG01,SG01_HR,F1T30,NA,Garcinia parvifolia,NA,SLA,12.679278200028074,3
SG01,SG01_HR,F1T30,NA,Garcinia parvifolia,NA,Th,0.22266666666666668,3
SG01,SG01_HR,F1T33,NA,Croton oblongus,NA,Area_mm2,2448.030955361538,3
SG01,SG01_HR,F1T33,NA,Croton oblongus,NA,LDMC,0.28641969916181514,3
SG01,SG01_HR,F1T33,NA,Croton oblongus,NA,PL,32.760995320413116,3
SG01,SG01_HR,F1T33,NA,Croton oblongus,NA,SLA,13.615621346012533,3
SG01,SG01_HR,F1T33,NA,Croton oblongus,NA,Th,0.25866666666666666,3
SG01,SG01_HR,F1T37,NA,Palaquium obovatum,NA,Area_mm2,8233.369465997172,3
SG01,SG01_HR,F1T37,NA,Palaquium obovatum,NA,LDMC,0.49473597390225904,3
SG01,SG01_HR,F1T37,NA,Palaquium obovatum,NA,PL,21.810312114786655,3
SG01,SG01_HR,F1T37,NA,Palaquium obovatum,NA,SLA,8.086252198077661,3
SG01,SG01_HR,F1T37,NA,Palaquium obovatum,NA,Th,0.231,3
SG01,SG01_HR,F1T39,NA,Syzygium filiforme,NA,Area_mm2,1454.4893306152787,3
SG01,SG01_HR,F1T39,NA,Syzygium filiforme,NA,LDMC,0.3619886054430254,3
SG01,SG01_HR,F1T39,NA,Syzygium filiforme,NA,PL,7.7305370514673735,3
SG01,SG01_HR,F1T39,NA,Syzygium filiforme,NA,SLA,13.212781364923213,3
SG01,SG01_HR,F1T39,NA,Syzygium filiforme,NA,Th,0.17333333333333334,3
SG01,SG01_HR,F1T4,NA,Porterandia anisophylla,NA,Area_mm2,19705.862692827814,3
SG01,SG01_HR,F1T4,NA,Porterandia anisophylla,NA,LDMC,0.3102870405546248,3
SG01,SG01_HR,F1T4,NA,Porterandia anisophylla,NA,PL,21.277627076755277,3
SG01,SG01_HR,F1T4,NA,Porterandia anisophylla,NA,SLA,14.483938144488326,3
SG01,SG01_HR,F1T4,NA,Porterandia anisophylla,NA,Th,0.36666666666666664,3
SG01,SG01_HR,F1T40,NA,Prunus polystachya,NA,Area_mm2,35791.75889643738,3
SG01,SG01_HR,F1T40,NA,Prunus polystachya,NA,LDMC,0.3480948238229116,3
SG01,SG01_HR,F1T40,NA,Prunus polystachya,NA,PL,17.988110700244473,3
SG01,SG01_HR,F1T40,NA,Prunus polystachya,NA,SLA,13.457404819078665,3
SG01,SG01_HR,F1T40,NA,Prunus polystachya,NA,Th,0.22833333333333333,3
SG01,SG01_HR,F1T49,NA,Eurycoma longifolia,NA,Area_mm2,64708.46341698567,3
SG01,SG01_HR,F1T49,NA,Eurycoma longifolia,NA,LDMC,0.331098742979068,3
SG01,SG01_HR,F1T49,NA,Eurycoma longifolia,NA,PL,112.3677563579013,3
SG01,SG01_HR,F1T49,NA,Eurycoma longifolia,NA,SLA,15.657485230794014,3
SG01,SG01_HR,F1T49,NA,Eurycoma longifolia,NA,Th,0.30033333333333334,3
SG01,SG01_HR,F1T54,NA,Ochanostachys amentacea,NA,Area_mm2,5802.810399293456,3
SG01,SG01_HR,F1T54,NA,Ochanostachys amentacea,NA,LDMC,0.367167081106332,3
SG01,SG01_HR,F1T54,NA,Ochanostachys amentacea,NA,PL,29.0374211653143,3
SG01,SG01_HR,F1T54,NA,Ochanostachys amentacea,NA,SLA,16.242897183567678,3
SG01,SG01_HR,F1T54,NA,Ochanostachys amentacea,NA,Th,0.15566666666666668,3
SG01,SG01_HR,F1T59,NA,Porterandia anisophylla,NA,Area_mm2,5671.123684875899,3
SG01,SG01_HR,F1T59,NA,Porterandia anisophylla,NA,LDMC,0.45417397854390673,3
SG01,SG01_HR,F1T59,NA,Porterandia anisophylla,NA,PL,86.51511890223563,3
SG01,SG01_HR,F1T59,NA,Porterandia anisophylla,NA,SLA,13.561114067590262,3
SG01,SG01_HR,F1T59,NA,Porterandia anisophylla,NA,Th,0.21366666666666667,3
SG01,SG01_HR,F1T7,NA,Rhodamnia cinerea,NA,Area_mm2,3385.885713973973,3
SG01,SG01_HR,F1T7,NA,Rhodamnia cinerea,NA,LDMC,0.32844519785573895,3
SG01,SG01_HR,F1T7,NA,Rhodamnia cinerea,NA,PL,12.448577652866975,3
SG01,SG01_HR,F1T7,NA,Rhodamnia cinerea,NA,SLA,11.777040871689604,3
SG01,SG01_HR,F1T7,NA,Rhodamnia cinerea,NA,Th,0.24066666666666667,3
SG01,SG01_HR,F1T70,NA,Garcinia parvifolia,NA,Area_mm2,10107.494756993907,3
SG01,SG01_HR,F1T70,NA,Garcinia parvifolia,NA,LDMC,0.21120905710843002,3
SG01,SG01_HR,F1T70,NA,Garcinia parvifolia,NA,PL,19.98502107434241,3
SG01,SG01_HR,F1T70,NA,Garcinia parvifolia,NA,SLA,20.25125625941024,3
SG01,SG01_HR,F1T70,NA,Garcinia parvifolia,NA,Th,0.29033333333333333,3
SG01,SG01_HR,F1T92,NA,Heritiera javanica,NA,Area_mm2,47542.88000193786,3
SG01,SG01_HR,F1T92,NA,Heritiera javanica,NA,LDMC,0.42681077188126926,3
SG01,SG01_HR,F1T92,NA,Heritiera javanica,NA,PL,165.84939438365961,3
SG01,SG01_HR,F1T92,NA,Heritiera javanica,NA,SLA,10.73964758950101,3
SG01,SG01_HR,F1T92,NA,Heritiera javanica,NA,Th,0.184,3
SG01,SG01_HR,F4T103,NA,Gynotroches axillaris,NA,Area_mm2,8318.602270759819,3
SG01,SG01_HR,F4T103,NA,Gynotroches axillaris,NA,LDMC,0.22876497070244448,3
SG01,SG01_HR,F4T103,NA,Gynotroches axillaris,NA,PL,11.087495131807767,3
SG01,SG01_HR,F4T103,NA,Gynotroches axillaris,NA,SLA,20.524997920092925,3
SG01,SG01_HR,F4T103,NA,Gynotroches axillaris,NA,Th,0.2783333333333333,3
SG01,SG01_HR,F4T18,NA,Ixonanthes reticulata,NA,Area_mm2,9602.78369762817,3
SG01,SG01_HR,F4T18,NA,Ixonanthes reticulata,NA,LDMC,0.2998606028901518,3
SG01,SG01_HR,F4T18,NA,Ixonanthes reticulata,NA,PL,25.075585602363315,3
SG01,SG01_HR,F4T18,NA,Ixonanthes reticulata,NA,SLA,14.3471336428246,3
SG01,SG01_HR,F4T18,NA,Ixonanthes reticulata,NA,Th,0.23066666666666666,3
SG01,SG01_HR,F4T2,NA,Calophyllum ferrugineum,NA,Area_mm2,1468.5538186677861,3
SG01,SG01_HR,F4T2,NA,Calophyllum ferrugineum,NA,LDMC,0.429547799666153,3
SG01,SG01_HR,F4T2,NA,Calophyllum ferrugineum,NA,PL,7.717592458850617,3
SG01,SG01_HR,F4T2,NA,Calophyllum ferrugineum,NA,SLA,11.007690892509181,3
SG01,SG01_HR,F4T2,NA,Calophyllum ferrugineum,NA,Th,0.21766666666666667,3
SG01,SG01_HR,F4T21,NA,Archidendron clypearia,NA,Area_mm2,66820.22025272141,3
SG01,SG01_HR,F4T21,NA,Archidendron clypearia,NA,LDMC,0.39215624092991574,3
SG01,SG01_HR,F4T21,NA,Archidendron clypearia,NA,SLA,17.557955118313266,3
SG01,SG01_HR,F4T21,NA,Archidendron clypearia,NA,Th,0.151,3
SG01,SG01_HR,F4T22,NA,Calophyllum lanigerum var. austrocoriaceum,NA,Area_mm2,8615.348392830634,2
SG01,SG01_HR,F4T22,NA,Calophyllum lanigerum var. austrocoriaceum,NA,LDMC,0.40883510099828096,2
SG01,SG01_HR,F4T22,NA,Calophyllum lanigerum var. austrocoriaceum,NA,PL,22.242653041519617,2
SG01,SG01_HR,F4T22,NA,Calophyllum lanigerum var. austrocoriaceum,NA,SLA,8.4067166116268,2
SG01,SG01_HR,F4T22,NA,Calophyllum lanigerum var. austrocoriaceum,NA,Th,0.2875,2
SG01,SG01_HR,F4T24,NA,Litsea firma,NA,Area_mm2,4293.441847288109,3
SG01,SG01_HR,F4T24,NA,Litsea firma,NA,LDMC,0.44938536201509643,3
SG01,SG01_HR,F4T24,NA,Litsea firma,NA,PL,16.93928825384223,3
SG01,SG01_HR,F4T24,NA,Litsea firma,NA,SLA,9.879640396517976,3
SG01,SG01_HR,F4T24,NA,Litsea firma,NA,Th,0.287,3
SG01,SG01_HR,F4T25,NA,Melastoma malabathricum,NA,Area_mm2,2145.049481341518,3
SG01,SG01_HR,F4T25,NA,Melastoma malabathricum,NA,LDMC,0.27767875811836973,3
SG01,SG01_HR,F4T25,NA,Melastoma malabathricum,NA,PL,11.341617428578427,3
SG01,SG01_HR,F4T25,NA,Melastoma malabathricum,NA,SLA,18.185481244290493,3
SG01,SG01_HR,F4T26,NA,Syzygium lineatum,NA,Area_mm2,1931.1765510615776,3
SG01,SG01_HR,F4T26,NA,Syzygium lineatum,NA,LDMC,0.3653323154008924,3
SG01,SG01_HR,F4T26,NA,Syzygium lineatum,NA,PL,9.663420610630977,3
SG01,SG01_HR,F4T26,NA,Syzygium lineatum,NA,SLA,12.370077286507382,3
SG01,SG01_HR,F4T26,NA,Syzygium lineatum,NA,Th,0.211,2
SG01,SG01_HR,F4T27,NA,Prunus polystachya,NA,Area_mm2,20366.207850107916,3
SG01,SG01_HR,F4T27,NA,Prunus polystachya,NA,LDMC,0.48155289444263544,3
SG01,SG01_HR,F4T27,NA,Prunus polystachya,NA,PL,16.026289955841666,3
SG01,SG01_HR,F4T27,NA,Prunus polystachya,NA,SLA,7.630663059889876,3
SG01,SG01_HR,F4T27,NA,Prunus polystachya,NA,Th,0.29466666666666663,3
SG01,SG01_HR,F4T29,NA,Calophyllum pulcherrimum,NA,Area_mm2,555.0263711091354,3
SG01,SG01_HR,F4T29,NA,Calophyllum pulcherrimum,NA,LDMC,0.5512877883002657,3
SG01,SG01_HR,F4T29,NA,Calophyllum pulcherrimum,NA,PL,7.458898162071424,3
SG01,SG01_HR,F4T29,NA,Calophyllum pulcherrimum,NA,SLA,11.029489029170088,3
SG01,SG01_HR,F4T29,NA,Calophyllum pulcherrimum,NA,Th,0.22133333333333333,3
SG01,SG01_HR,F4T33,NA,Archidendron clypearia,NA,Area_mm2,49251.803711132656,3
SG01,SG01_HR,F4T33,NA,Archidendron clypearia,NA,LDMC,0.43496130100524527,3
SG01,SG01_HR,F4T33,NA,Archidendron clypearia,NA,SLA,11.643722146834312,3
SG01,SG01_HR,F4T33,NA,Archidendron clypearia,NA,Th,0.17466666666666666,3
SG01,SG01_HR,F4T38,NA,Litsea castanea,NA,Area_mm2,8718.838030920699,3
SG01,SG01_HR,F4T38,NA,Litsea castanea,NA,LDMC,0.4041758791459921,3
SG01,SG01_HR,F4T38,NA,Litsea castanea,NA,PL,17.454757736285917,3
SG01,SG01_HR,F4T38,NA,Litsea castanea,NA,SLA,14.061351363127466,3
SG01,SG01_HR,F4T38,NA,Litsea castanea,NA,Th,0.22866666666666666,3
SG01,SG01_HR,F4T41,NA,Prunus polystachya,NA,Area_mm2,26213.97156468031,3
SG01,SG01_HR,F4T41,NA,Prunus polystachya,NA,LDMC,0.4708286795126053,3
SG01,SG01_HR,F4T41,NA,Prunus polystachya,NA,PL,16.9435733279243,3
SG01,SG01_HR,F4T41,NA,Prunus polystachya,NA,SLA,6.861275424898407,3
SG01,SG01_HR,F4T41,NA,Prunus polystachya,NA,Th,0.303,3
SG01,SG01_HR,F4T42,NA,Santiria laevigata,NA,Area_mm2,88769.86580207417,3
SG01,SG01_HR,F4T42,NA,Santiria laevigata,NA,LDMC,0.3868518878872683,3
SG01,SG01_HR,F4T42,NA,Santiria laevigata,NA,SLA,10.390863768927236,3
SG01,SG01_HR,F4T42,NA,Santiria laevigata,NA,Th,0.23266666666666666,3
SG01,SG01_HR,F4T44,NA,Litsea elliptica,NA,Area_mm2,4812.076415298418,3
SG01,SG01_HR,F4T44,NA,Litsea elliptica,NA,LDMC,0.313957971679592,3
SG01,SG01_HR,F4T44,NA,Litsea elliptica,NA,PL,20.32485426016195,3
SG01,SG01_HR,F4T44,NA,Litsea elliptica,NA,SLA,19.21269723600885,3
SG01,SG01_HR,F4T44,NA,Litsea elliptica,NA,Th,0.19333333333333333,3
SG01,SG01_HR,F4T46,NA,Archidendron clypearia,NA,Area_mm2,48657.9195920266,3
SG01,SG01_HR,F4T46,NA,Archidendron clypearia,NA,LDMC,0.3978228437699911,3
SG01,SG01_HR,F4T46,NA,Archidendron clypearia,NA,SLA,15.902161967964979,3
SG01,SG01_HR,F4T46,NA,Archidendron clypearia,NA,Th,0.149,3
SG01,SG01_HR,F4T55,NA,Gironniera nervosa,NA,Area_mm2,3862.988704199602,3
SG01,SG01_HR,F4T55,NA,Gironniera nervosa,NA,LDMC,0.38416038039629385,3
SG01,SG01_HR,F4T55,NA,Gironniera nervosa,NA,PL,5.953995196299309,3
SG01,SG01_HR,F4T55,NA,Gironniera nervosa,NA,SLA,15.43470206935036,3
SG01,SG01_HR,F4T55,NA,Gironniera nervosa,NA,Th,0.24866666666666667,3
SG01,SG01_HR,F4T57,NA,Garcinia parvifolia,NA,Area_mm2,2771.965792570895,3
SG01,SG01_HR,F4T57,NA,Garcinia parvifolia,NA,LDMC,0.2706572511515968,3
SG01,SG01_HR,F4T57,NA,Garcinia parvifolia,NA,PL,10.174073500473085,3
SG01,SG01_HR,F4T57,NA,Garcinia parvifolia,NA,SLA,15.03153760662062,3
SG01,SG01_HR,F4T6,NA,Calophyllum wallichianum var. incrassatum,NA,Area_mm2,19096.924840332224,3
SG01,SG01_HR,F4T6,NA,Calophyllum wallichianum var. incrassatum,NA,LDMC,0.35097538341442663,3
SG01,SG01_HR,F4T6,NA,Calophyllum wallichianum var. incrassatum,NA,PL,19.49970233269574,3
SG01,SG01_HR,F4T6,NA,Calophyllum wallichianum var. incrassatum,NA,SLA,11.031687928378254,3
SG01,SG01_HR,F4T6,NA,Calophyllum wallichianum var. incrassatum,NA,Th,0.28500000000000003,3
SG01,SG01_HR,F4T60,NA,Ficus grossularioides,NA,Area_mm2,12076.864780198073,3
SG01,SG01_HR,F4T60,NA,Ficus grossularioides,NA,LDMC,0.280481670489128,3
SG01,SG01_HR,F4T60,NA,Ficus grossularioides,NA,PL,105.7037276787951,3
SG01,SG01_HR,F4T60,NA,Ficus grossularioides,NA,SLA,15.861297894578183,3
SG01,SG01_HR,F4T60,NA,Ficus grossularioides,NA,Th,0.286,3
SG01,SG01_HR,F4T62,NA,Syzygium lineatum,NA,Area_mm2,1438.326877814198,3
SG01,SG01_HR,F4T62,NA,Syzygium lineatum,NA,LDMC,0.43830149235295335,3
SG01,SG01_HR,F4T62,NA,Syzygium lineatum,NA,PL,5.9202320110511,3
SG01,SG01_HR,F4T62,NA,Syzygium lineatum,NA,SLA,9.922823500584256,3
SG01,SG01_HR,F4T62,NA,Syzygium lineatum,NA,Th,0.22533333333333333,3
SG01,SG01_HR,F4T66,NA,Syzygium grande,NA,Area_mm2,17498.40712340146,3
SG01,SG01_HR,F4T66,NA,Syzygium grande,NA,LDMC,0.4097607898715537,3
SG01,SG01_HR,F4T66,NA,Syzygium grande,NA,PL,17.907968996391173,3
SG01,SG01_HR,F4T66,NA,Syzygium grande,NA,SLA,8.70436274855393,3
SG01,SG01_HR,F4T66,NA,Syzygium grande,NA,Th,0.3393333333333333,3
SG01,SG01_HR,F4T7,NA,Litsea castanea,NA,Area_mm2,7525.887007355904,3
SG01,SG01_HR,F4T7,NA,Litsea castanea,NA,LDMC,0.4112714536291364,3
SG01,SG01_HR,F4T7,NA,Litsea castanea,NA,PL,20.87133996488576,3
SG01,SG01_HR,F4T7,NA,Litsea castanea,NA,SLA,11.788439170765251,3
SG01,SG01_HR,F4T7,NA,Litsea castanea,NA,Th,0.249,3
SG01,SG01_HR,F4T70,NA,Syzygium borneense,NA,Area_mm2,6068.496846211277,3
SG01,SG01_HR,F4T70,NA,Syzygium borneense,NA,LDMC,0.4546814074675313,3
SG01,SG01_HR,F4T70,NA,Syzygium borneense,NA,PL,15.636399955113871,3
SG01,SG01_HR,F4T70,NA,Syzygium borneense,NA,SLA,7.2241156303755645,3
SG01,SG01_HR,F4T70,NA,Syzygium borneense,NA,Th,0.31466666666666665,3
SG01,SG01_HR,F4T71,NA,Lindera lucida,NA,Area_mm2,8100.564474242107,3
SG01,SG01_HR,F4T71,NA,Lindera lucida,NA,LDMC,0.22862957943289824,3
SG01,SG01_HR,F4T71,NA,Lindera lucida,NA,PL,15.104307583750263,3
SG01,SG01_HR,F4T71,NA,Lindera lucida,NA,SLA,20.34431926211549,3
SG01,SG01_HR,F4T71,NA,Lindera lucida,NA,Th,0.24200000000000002,3
SG01,SG01_HR,F4T81,NA,Aquilaria malaccensis,NA,Area_mm2,1929.94357861253,3
SG01,SG01_HR,F4T81,NA,Aquilaria malaccensis,NA,LDMC,0.3771662282471517,3
SG01,SG01_HR,F4T81,NA,Aquilaria malaccensis,NA,PL,5.317838084000705,3
SG01,SG01_HR,F4T81,NA,Aquilaria malaccensis,NA,SLA,16.38031788275884,3
SG01,SG01_HR,F4T81,NA,Aquilaria malaccensis,NA,Th,0.20600000000000002,3
SG01,SG01_HR,F4T87,NA,Gynotroches axillaris,NA,Area_mm2,8970.31901037808,3
SG01,SG01_HR,F4T87,NA,Gynotroches axillaris,NA,LDMC,0.1645546289067798,3
SG01,SG01_HR,F4T87,NA,Gynotroches axillaris,NA,PL,11.969919355677183,3
SG01,SG01_HR,F4T87,NA,Gynotroches axillaris,NA,SLA,21.983505610481377,3
SG01,SG01_HR,F4T87,NA,Gynotroches axillaris,NA,Th,0.31766666666666665,3
SG01,SG01_HR,F4T91,NA,Prunus polystachya,NA,Area_mm2,22957.156082891903,3
SG01,SG01_HR,F4T91,NA,Prunus polystachya,NA,LDMC,0.48673375686278914,3
SG01,SG01_HR,F4T91,NA,Prunus polystachya,NA,PL,16.357223734237188,3
SG01,SG01_HR,F4T91,NA,Prunus polystachya,NA,SLA,8.126996112343958,3
SG01,SG01_HR,F4T91,NA,Prunus polystachya,NA,Th,0.265,3
SG01,SG01_HR,F4T92,NA,Garcinia parvifolia,NA,Area_mm2,3517.1686060196516,3
SG01,SG01_HR,F4T92,NA,Garcinia parvifolia,NA,LDMC,0.23397240150409043,3
SG01,SG01_HR,F4T92,NA,Garcinia parvifolia,NA,PL,11.100195131831475,3
SG01,SG01_HR,F4T92,NA,Garcinia parvifolia,NA,SLA,20.2715923349401,3
SG01,SG01_HR,F4T92,NA,Garcinia parvifolia,NA,Th,0.21933333333333332,3
SG01,SG01_HR,F4T95,NA,Prunus polystachya,NA,Area_mm2,14475.213636411167,3
SG01,SG01_HR,F4T95,NA,Prunus polystachya,NA,LDMC,0.509122063159949,3
SG01,SG01_HR,F4T95,NA,Prunus polystachya,NA,PL,16.72427254973716,3
SG01,SG01_HR,F4T95,NA,Prunus polystachya,NA,SLA,7.351357537513385,3
SG01,SG01_HR,F4T95,NA,Prunus polystachya,NA,Th,0.2693333333333333,3
SG01,SG01_HR,F4T97,NA,Lindera lucida,NA,Area_mm2,9426.733869859807,3
SG01,SG01_HR,F4T97,NA,Lindera lucida,NA,LDMC,0.35399438399526706,3
SG01,SG01_HR,F4T97,NA,Lindera lucida,NA,PL,15.7675674368402,3
SG01,SG01_HR,F4T97,NA,Lindera lucida,NA,SLA,14.509881213068843,3
SG01,SG01_HR,F4T97,NA,Lindera lucida,NA,Th,0.22833333333333333,3
SG01,SG01_HR,F4T99,NA,Garcinia nigrolineata,NA,Area_mm2,4509.826122614461,3
SG01,SG01_HR,F4T99,NA,Garcinia nigrolineata,NA,LDMC,0.28558398403835883,3
SG01,SG01_HR,F4T99,NA,Garcinia nigrolineata,NA,PL,12.849069801762708,3
SG01,SG01_HR,F4T99,NA,Garcinia nigrolineata,NA,SLA,12.998301862237671,3
SG01,SG01_HR,F4T99,NA,Garcinia nigrolineata,NA,Th,0.26866666666666666,3
SG01,SG01_HR,F4TAnon,NA,Anodendron candolleanum,NA,Area_mm2,6527.38242955408,3
SG01,SG01_HR,F4TAnon,NA,Anodendron candolleanum,NA,LDMC,0.34224262063412286,3
SG01,SG01_HR,F4TAnon,NA,Anodendron candolleanum,NA,PL,29.767106722231933,3
SG01,SG01_HR,F4TAnon,NA,Anodendron candolleanum,NA,SLA,9.544445048436234,3
SG01,SG01_HR,F4TAnon,NA,Anodendron candolleanum,NA,Th,0.29466666666666663,3
SG01,SG01_HR,G13T100,NA,Sterculia cordata,NA,Area_mm2,20707.497491382066,3
SG01,SG01_HR,G13T100,NA,Sterculia cordata,NA,LDMC,0.26930845305701745,3
SG01,SG01_HR,G13T100,NA,Sterculia cordata,NA,PL,79.24286370347558,3
SG01,SG01_HR,G13T100,NA,Sterculia cordata,NA,SLA,16.29091846801342,3
SG01,SG01_HR,G13T100,NA,Sterculia cordata,NA,Th,0.2783333333333333,3
SG01,SG01_HR,G13T106,NA,Elaeocarpus salicifolius,NA,Area_mm2,1065.9572507943885,3
SG01,SG01_HR,G13T106,NA,Elaeocarpus salicifolius,NA,LDMC,0.3854977440444981,3
SG01,SG01_HR,G13T106,NA,Elaeocarpus salicifolius,NA,PL,13.050811653991145,3
SG01,SG01_HR,G13T106,NA,Elaeocarpus salicifolius,NA,SLA,14.855105902955174,3
SG01,SG01_HR,G13T106,NA,Elaeocarpus salicifolius,NA,Th,0.17866666666666667,3
SG01,SG01_HR,G13T108,NA,Syzygium ridleyi,NA,Area_mm2,3753.1322926783605,3
SG01,SG01_HR,G13T108,NA,Syzygium ridleyi,NA,LDMC,0.41977306656536895,3
SG01,SG01_HR,G13T108,NA,Syzygium ridleyi,NA,PL,13.051112691028743,3
SG01,SG01_HR,G13T108,NA,Syzygium ridleyi,NA,SLA,8.85411028431789,3
SG01,SG01_HR,G13T108,NA,Syzygium ridleyi,NA,Th,0.29033333333333333,3
SG01,SG01_HR,G13T11,NA,Xanthophyllum eurhynchum,NA,Area_mm2,2232.7673468541834,3
SG01,SG01_HR,G13T11,NA,Xanthophyllum eurhynchum,NA,LDMC,0.48633359364615425,3
SG01,SG01_HR,G13T11,NA,Xanthophyllum eurhynchum,NA,PL,8.89354660919388,3
SG01,SG01_HR,G13T11,NA,Xanthophyllum eurhynchum,NA,SLA,13.443588815144006,3
SG01,SG01_HR,G13T11,NA,Xanthophyllum eurhynchum,NA,Th,0.18633333333333332,3
SG01,SG01_HR,G13T113,NA,Garcinia parvifolia,NA,Area_mm2,4557.4867204220245,3
SG01,SG01_HR,G13T113,NA,Garcinia parvifolia,NA,LDMC,0.2545002269056176,3
SG01,SG01_HR,G13T113,NA,Garcinia parvifolia,NA,PL,19.71114322197932,3
SG01,SG01_HR,G13T113,NA,Garcinia parvifolia,NA,SLA,15.102355264301426,3
SG01,SG01_HR,G13T113,NA,Garcinia parvifolia,NA,Th,0.24233333333333332,3
SG01,SG01_HR,G13T115,NA,Macaranga heynei,NA,Area_mm2,7062.4757460702795,3
SG01,SG01_HR,G13T115,NA,Macaranga heynei,NA,LDMC,0.3324678376870857,3
SG01,SG01_HR,G13T115,NA,Macaranga heynei,NA,PL,126.00971067966258,3
SG01,SG01_HR,G13T115,NA,Macaranga heynei,NA,SLA,25.126763377359712,3
SG01,SG01_HR,G13T115,NA,Macaranga heynei,NA,Th,0.163,3
SG01,SG01_HR,G13T117,NA,Gynotroches axillaris,NA,Area_mm2,5631.642282209983,3
SG01,SG01_HR,G13T117,NA,Gynotroches axillaris,NA,LDMC,0.21492155449780306,3
SG01,SG01_HR,G13T117,NA,Gynotroches axillaris,NA,PL,7.60235171789476,3
SG01,SG01_HR,G13T117,NA,Gynotroches axillaris,NA,SLA,19.647286896803365,3
SG01,SG01_HR,G13T117,NA,Gynotroches axillaris,NA,Th,0.264,3
SG01,SG01_HR,G13T126,NA,Calophyllum pulcherrimum,NA,Area_mm2,1260.4729915205805,3
SG01,SG01_HR,G13T126,NA,Calophyllum pulcherrimum,NA,LDMC,0.5052980231388345,3
SG01,SG01_HR,G13T126,NA,Calophyllum pulcherrimum,NA,PL,9.49271379549751,3
SG01,SG01_HR,G13T126,NA,Calophyllum pulcherrimum,NA,SLA,14.701425840220724,3
SG01,SG01_HR,G13T126,NA,Calophyllum pulcherrimum,NA,Th,0.161,3
SG01,SG01_HR,G13T13,NA,Gaertnera obesa,NA,Area_mm2,45655.09643474199,3
SG01,SG01_HR,G13T13,NA,Gaertnera obesa,NA,LDMC,0.17900038561876366,3
SG01,SG01_HR,G13T13,NA,Gaertnera obesa,NA,PL,55.64381773349809,3
SG01,SG01_HR,G13T13,NA,Gaertnera obesa,NA,SLA,13.003950206975507,3
SG01,SG01_HR,G13T13,NA,Gaertnera obesa,NA,Th,0.3036666666666667,3
SG01,SG01_HR,G13T133,NA,Drepananthus ramuliflorus,NA,Area_mm2,15191.902767234957,3
SG01,SG01_HR,G13T133,NA,Drepananthus ramuliflorus,NA,LDMC,0.29802737146210023,3
SG01,SG01_HR,G13T133,NA,Drepananthus ramuliflorus,NA,PL,18.56347714576294,3
SG01,SG01_HR,G13T133,NA,Drepananthus ramuliflorus,NA,SLA,19.036560545779732,3
SG01,SG01_HR,G13T133,NA,Drepananthus ramuliflorus,NA,Th,0.214,3
SG01,SG01_HR,G13T134,NA,Tabernaemontana corymbosa,NA,Area_mm2,6637.740632188305,3
SG01,SG01_HR,G13T134,NA,Tabernaemontana corymbosa,NA,LDMC,0.17334493580950142,3
SG01,SG01_HR,G13T134,NA,Tabernaemontana corymbosa,NA,PL,19.182305813584748,3
SG01,SG01_HR,G13T134,NA,Tabernaemontana corymbosa,NA,SLA,21.50886277005137,3
SG01,SG01_HR,G13T134,NA,Tabernaemontana corymbosa,NA,Th,0.281,3
SG01,SG01_HR,G13T17,NA,Diospyros lanceifolia,NA,Area_mm2,2369.0036340294655,3
