Dataset1,Dataset2,IID,SID,OrgName,AccName,Trait,OrgVal,n
SG06,NA,SCHARBv4,NA,Schefflera arboricola variegata,NA,Area_mm2,9096.404780182133,5
SG06,NA,SCHARBv4,NA,Schefflera arboricola variegata,NA,LDMC,0.18278584497304456,5
SG06,NA,SCHARBv4,NA,Schefflera arboricola variegata,NA,SC,119.2,5
SG06,NA,SCHARBv4,NA,Schefflera arboricola variegata,NA,SLA,13.638871696240047,5
SG06,NA,SCHARBv4,NA,Schefflera arboricola variegata,NA,Th,0.3962,5
SG06,NA,SCHARBv5,NA,Schefflera arboricola variegata,NA,Area_mm2,11486.144812481607,5
SG06,NA,SCHARBv5,NA,Schefflera arboricola variegata,NA,LDMC,0.18935923031465113,5
SG06,NA,SCHARBv5,NA,Schefflera arboricola variegata,NA,SC,128.46,5
SG06,NA,SCHARBv5,NA,Schefflera arboricola variegata,NA,SLA,13.789163072400138,5
SG06,NA,SCHARBv5,NA,Schefflera arboricola variegata,NA,Th,0.3554,5
