Dataset1,Dataset2,IID,SID,OrgName,AccName,Trait,OrgVal,n
SG07,Tech,MandaiTLitsea elliptica 2,NA,Litsea elliptica,NA,leaf_work_to_punch_concave,0.2960774173292012,2
SG07,Tech,MandaiTLitsea elliptica 2,NA,Litsea elliptica,NA,leaf_work_to_punch_flat,0.3348816895366581,2
SG07,Tech,MandaiTLitsea elliptica 2,NA,Litsea elliptica,NA,leaf_work_to_shear,3788.7270918555496,2
SG07,Tech,MandaiTLitsea elliptica 3,NA,Litsea elliptica,NA,Thickness,0.23233333333333334,6
SG07,Tech,MandaiTLitsea elliptica 3,NA,Litsea elliptica,NA,leaf_work_to_punch_adjusted_concave,1.0597598923681386,2
SG07,Tech,MandaiTLitsea elliptica 3,NA,Litsea elliptica,NA,leaf_work_to_punch_adjusted_flat,1.7244248932935682,2
SG07,Tech,MandaiTLitsea elliptica 3,NA,Litsea elliptica,NA,leaf_work_to_punch_concave,0.23856833737692354,2
SG07,Tech,MandaiTLitsea elliptica 3,NA,Litsea elliptica,NA,leaf_work_to_punch_flat,0.4034659846010007,2
SG07,Tech,MandaiTLitsea elliptica 3,NA,Litsea elliptica,NA,leaf_work_to_shear,3642.29043482811,2
SG07,Tech,MandaiTMacaranga bancana 1,NA,Macaranga bancana,NA,Thickness,0.24483333333333335,6
SG07,Tech,MandaiTMacaranga bancana 1,NA,Macaranga bancana,NA,leaf_work_to_punch_adjusted_concave,2.020776820538887,2
SG07,Tech,MandaiTMacaranga bancana 1,NA,Macaranga bancana,NA,leaf_work_to_punch_adjusted_flat,1.8730975239019052,2
SG07,Tech,MandaiTMacaranga bancana 1,NA,Macaranga bancana,NA,leaf_work_to_punch_concave,0.5163511401136027,2
SG07,Tech,MandaiTMacaranga bancana 1,NA,Macaranga bancana,NA,leaf_work_to_punch_flat,0.4222528309762811,2
SG07,Tech,MandaiTMacaranga bancana 1,NA,Macaranga bancana,NA,leaf_work_to_shear,9555.615778540801,2
SG07,Tech,MandaiTMacaranga bancana 2,NA,Macaranga bancana,NA,Thickness,0.1915,6
SG07,Tech,MandaiTMacaranga bancana 2,NA,Macaranga bancana,NA,leaf_work_to_punch_adjusted_concave,2.2589052996295704,2
SG07,Tech,MandaiTMacaranga bancana 2,NA,Macaranga bancana,NA,leaf_work_to_punch_adjusted_flat,2.948978931119508,2
SG07,Tech,MandaiTMacaranga bancana 2,NA,Macaranga bancana,NA,leaf_work_to_punch_concave,0.42742126469524466,2
SG07,Tech,MandaiTMacaranga bancana 2,NA,Macaranga bancana,NA,leaf_work_to_punch_flat,0.5704966362170311,2
SG07,Tech,MandaiTMacaranga bancana 2,NA,Macaranga bancana,NA,leaf_work_to_shear,5442.657293497364,2
SG07,Tech,MandaiTMacaranga bancana 3,NA,Macaranga bancana,NA,Thickness,0.21566666666666667,6
SG07,Tech,MandaiTMacaranga bancana 3,NA,Macaranga bancana,NA,leaf_work_to_punch_adjusted_concave,2.2300878425870243,2
SG07,Tech,MandaiTMacaranga bancana 3,NA,Macaranga bancana,NA,leaf_work_to_punch_adjusted_flat,1.754082505407541,2
SG07,Tech,MandaiTMacaranga bancana 3,NA,Macaranga bancana,NA,leaf_work_to_punch_concave,0.4657333051199432,2
SG07,Tech,MandaiTMacaranga bancana 3,NA,Macaranga bancana,NA,leaf_work_to_punch_flat,0.392965039902154,2
SG07,Tech,MandaiTMacaranga bancana 3,NA,Macaranga bancana,NA,leaf_work_to_shear,10118.403123043494,2
SG07,Tech,MandaiTMacaranga gigantea 1,NA,Macaranga gigantea,NA,Thickness,0.3398333333333333,6
SG07,Tech,MandaiTMacaranga gigantea 1,NA,Macaranga gigantea,NA,leaf_work_to_punch_adjusted_concave,1.261833100113538,2
SG07,Tech,MandaiTMacaranga gigantea 1,NA,Macaranga gigantea,NA,leaf_work_to_punch_adjusted_flat,1.3997579571032401,2
SG07,Tech,MandaiTMacaranga gigantea 1,NA,Macaranga gigantea,NA,leaf_work_to_punch_concave,0.4411217159820212,2
SG07,Tech,MandaiTMacaranga gigantea 1,NA,Macaranga gigantea,NA,leaf_work_to_punch_flat,0.4688507730774133,2
SG07,Tech,MandaiTMacaranga gigantea 1,NA,Macaranga gigantea,NA,leaf_work_to_shear,6468.822393822394,2
SG07,Tech,MandaiTMacaranga gigantea 2,NA,Macaranga gigantea,NA,Thickness,0.246,6
SG07,Tech,MandaiTMacaranga gigantea 2,NA,Macaranga gigantea,NA,leaf_work_to_punch_adjusted_concave,1.4540520149996823,2
SG07,Tech,MandaiTMacaranga gigantea 2,NA,Macaranga gigantea,NA,leaf_work_to_punch_adjusted_flat,1.0318408746073782,2
SG07,Tech,MandaiTMacaranga gigantea 2,NA,Macaranga gigantea,NA,leaf_work_to_punch_concave,0.37401411626595404,2
SG07,Tech,MandaiTMacaranga gigantea 2,NA,Macaranga gigantea,NA,leaf_work_to_punch_flat,0.23906056915968196,2
SG07,Tech,MandaiTMacaranga gigantea 2,NA,Macaranga gigantea,NA,leaf_work_to_shear,2432.8251107235997,2
SG07,Tech,MandaiTMacaranga gigantea 3,NA,Macaranga gigantea,NA,Thickness,0.278,6
SG07,Tech,MandaiTMacaranga gigantea 3,NA,Macaranga gigantea,NA,leaf_work_to_punch_adjusted_concave,0.8812397287724099,2
SG07,Tech,MandaiTMacaranga gigantea 3,NA,Macaranga gigantea,NA,leaf_work_to_punch_adjusted_flat,1.1563643128535577,2
SG07,Tech,MandaiTMacaranga gigantea 3,NA,Macaranga gigantea,NA,leaf_work_to_punch_concave,0.21682810030509247,2
SG07,Tech,MandaiTMacaranga gigantea 3,NA,Macaranga gigantea,NA,leaf_work_to_punch_flat,0.376229159288367,2
SG07,Tech,MandaiTMacaranga gigantea 3,NA,Macaranga gigantea,NA,leaf_work_to_shear,2750.2229816845934,2
SG07,Tech,MandaiTMacaranga gigantea 4,NA,Macaranga gigantea,NA,Thickness,0.3383333333333333,6
SG07,Tech,MandaiTMacaranga gigantea 4,NA,Macaranga gigantea,NA,leaf_work_to_punch_adjusted_concave,1.1598031184573387,2
SG07,Tech,MandaiTMacaranga gigantea 4,NA,Macaranga gigantea,NA,leaf_work_to_punch_adjusted_flat,1.0862221769347216,2
SG07,Tech,MandaiTMacaranga gigantea 4,NA,Macaranga gigantea,NA,leaf_work_to_punch_concave,0.3674510258291749,2
SG07,Tech,MandaiTMacaranga gigantea 4,NA,Macaranga gigantea,NA,leaf_work_to_punch_flat,0.3644155965021645,2
SG07,Tech,MandaiTMacaranga gigantea 4,NA,Macaranga gigantea,NA,leaf_work_to_shear,4448.555687909469,2
SG07,Tech,MandaiTMacaranga gigantea 5,NA,Macaranga gigantea,NA,Thickness,0.2645,6
SG07,Tech,MandaiTMacaranga gigantea 5,NA,Macaranga gigantea,NA,leaf_work_to_punch_adjusted_concave,0.8565168611962237,2
SG07,Tech,MandaiTMacaranga gigantea 5,NA,Macaranga gigantea,NA,leaf_work_to_punch_adjusted_flat,1.0176211227851792,2
SG07,Tech,MandaiTMacaranga gigantea 5,NA,Macaranga gigantea,NA,leaf_work_to_punch_concave,0.2502178229022066,2
SG07,Tech,MandaiTMacaranga gigantea 5,NA,Macaranga gigantea,NA,leaf_work_to_punch_flat,0.2455416209660014,2
SG07,Tech,MandaiTMacaranga gigantea 5,NA,Macaranga gigantea,NA,leaf_work_to_shear,2677.8456819254366,2
SG07,Tech,MandaiTMacaranga gigantea 6,NA,Macaranga gigantea,NA,Thickness,0.2735,6
SG07,Tech,MandaiTMacaranga gigantea 6,NA,Macaranga gigantea,NA,leaf_work_to_punch_adjusted_concave,1.1334951892625722,2
SG07,Tech,MandaiTMacaranga gigantea 6,NA,Macaranga gigantea,NA,leaf_work_to_punch_adjusted_flat,1.4497666375137235,2
SG07,Tech,MandaiTMacaranga gigantea 6,NA,Macaranga gigantea,NA,leaf_work_to_punch_concave,0.31133660259471274,2
SG07,Tech,MandaiTMacaranga gigantea 6,NA,Macaranga gigantea,NA,leaf_work_to_punch_flat,0.39189853770617733,2
SG07,Tech,MandaiTMacaranga gigantea 6,NA,Macaranga gigantea,NA,leaf_work_to_shear,2889.519624760583,2
SG07,Tech,MandaiTMacaranga heynei 6,NA,Macaranga heynei,NA,Thickness,0.25466666666666665,6
SG07,Tech,MandaiTMacaranga heynei 6,NA,Macaranga heynei,NA,leaf_work_to_punch_adjusted_concave,2.1011356747154437,2
SG07,Tech,MandaiTMacaranga heynei 6,NA,Macaranga heynei,NA,leaf_work_to_punch_adjusted_flat,2.056712005789155,2
SG07,Tech,MandaiTMacaranga heynei 6,NA,Macaranga heynei,NA,leaf_work_to_punch_concave,0.5371889522503766,2
SG07,Tech,MandaiTMacaranga heynei 6,NA,Macaranga heynei,NA,leaf_work_to_punch_flat,0.5293952823567014,2
SG07,Tech,MandaiTMacaranga heynei 6,NA,Macaranga heynei,NA,leaf_work_to_shear,5226.3933954328095,2
SG07,Tech,MandaiTPrunus polystachya 1,NA,Prunus polystachya,NA,Thickness,0.291,6
SG07,Tech,MandaiTPrunus polystachya 1,NA,Prunus polystachya,NA,leaf_work_to_punch_adjusted_concave,1.412362025351142,2
SG07,Tech,MandaiTPrunus polystachya 1,NA,Prunus polystachya,NA,leaf_work_to_punch_adjusted_flat,1.9906508709450916,2
SG07,Tech,MandaiTPrunus polystachya 1,NA,Prunus polystachya,NA,leaf_work_to_punch_concave,0.4042043322751383,2
SG07,Tech,MandaiTPrunus polystachya 1,NA,Prunus polystachya,NA,leaf_work_to_punch_flat,0.5602418074095635,2
SG07,Tech,MandaiTPrunus polystachya 1,NA,Prunus polystachya,NA,leaf_work_to_shear,4720.848870203379,2
SG07,Tech,MandaiTPrunus polystachya 2,NA,Prunus polystachya,NA,Thickness,0.26616666666666666,6
SG07,Tech,MandaiTPrunus polystachya 2,NA,Prunus polystachya,NA,leaf_work_to_punch_adjusted_concave,1.5687381389678432,2
SG07,Tech,MandaiTPrunus polystachya 2,NA,Prunus polystachya,NA,leaf_work_to_punch_adjusted_flat,1.7897091904833027,2
SG07,Tech,MandaiTPrunus polystachya 2,NA,Prunus polystachya,NA,leaf_work_to_punch_concave,0.42299117865041874,2
SG07,Tech,MandaiTPrunus polystachya 2,NA,Prunus polystachya,NA,leaf_work_to_punch_flat,0.44834111546247835,2
SG07,Tech,MandaiTPrunus polystachya 2,NA,Prunus polystachya,NA,leaf_work_to_shear,4862.32220911677,2
SG07,Tech,MandaiTPrunus polystachya 3,NA,Prunus polystachya,NA,Thickness,0.311,6
SG07,Tech,MandaiTPrunus polystachya 3,NA,Prunus polystachya,NA,leaf_work_to_punch_adjusted_concave,1.6696773536104126,2
SG07,Tech,MandaiTPrunus polystachya 3,NA,Prunus polystachya,NA,leaf_work_to_punch_adjusted_flat,1.850408424453157,2
SG07,Tech,MandaiTPrunus polystachya 3,NA,Prunus polystachya,NA,leaf_work_to_punch_concave,0.495759443868208,2
SG07,Tech,MandaiTPrunus polystachya 3,NA,Prunus polystachya,NA,leaf_work_to_punch_flat,0.5642617003020908,2
SG07,Tech,MandaiTPrunus polystachya 3,NA,Prunus polystachya,NA,leaf_work_to_shear,5741.733572185911,2
SG07,Tech,MandaiTPrunus polystachya 4,NA,Prunus polystachya,NA,Thickness,0.255,6
SG07,Tech,MandaiTPrunus polystachya 4,NA,Prunus polystachya,NA,leaf_work_to_punch_adjusted_concave,1.6936406934321218,2
SG07,Tech,MandaiTPrunus polystachya 4,NA,Prunus polystachya,NA,leaf_work_to_punch_adjusted_flat,1.9167989433866426,2
SG07,Tech,MandaiTPrunus polystachya 4,NA,Prunus polystachya,NA,leaf_work_to_punch_concave,0.45531439905155624,2
SG07,Tech,MandaiTPrunus polystachya 4,NA,Prunus polystachya,NA,leaf_work_to_punch_flat,0.4634362234670705,2
SG07,Tech,MandaiTPrunus polystachya 4,NA,Prunus polystachya,NA,leaf_work_to_shear,6518.966334755808,2
SG07,Tech,MandaiTPrunus polystachya 5,NA,Prunus polystachya,NA,Thickness,0.29933333333333334,6
SG07,Tech,MandaiTPrunus polystachya 5,NA,Prunus polystachya,NA,leaf_work_to_punch_adjusted_concave,1.4370940288258627,2
SG07,Tech,MandaiTPrunus polystachya 5,NA,Prunus polystachya,NA,leaf_work_to_punch_adjusted_flat,1.9880273423782127,2
SG07,Tech,MandaiTPrunus polystachya 5,NA,Prunus polystachya,NA,leaf_work_to_punch_concave,0.4238936035854759,2
SG07,Tech,MandaiTPrunus polystachya 5,NA,Prunus polystachya,NA,leaf_work_to_punch_flat,0.5726296406089844,2
SG07,Tech,MandaiTPrunus polystachya 5,NA,Prunus polystachya,NA,leaf_work_to_shear,6227.426349118943,2
SG07,Tech,MandaiTPrunus polystachya 6,NA,Prunus polystachya,NA,Thickness,0.30483333333333335,6
SG07,Tech,MandaiTPrunus polystachya 6,NA,Prunus polystachya,NA,leaf_work_to_punch_adjusted_concave,1.2101579277942607,2
SG07,Tech,MandaiTPrunus polystachya 6,NA,Prunus polystachya,NA,leaf_work_to_punch_adjusted_flat,2.127072843611944,2
SG07,Tech,MandaiTPrunus polystachya 6,NA,Prunus polystachya,NA,leaf_work_to_punch_concave,0.4034659846010007,2
SG07,Tech,MandaiTPrunus polystachya 6,NA,Prunus polystachya,NA,leaf_work_to_punch_flat,0.6272673684951711,2
SG07,Tech,MandaiTPrunus polystachya 6,NA,Prunus polystachya,NA,leaf_work_to_shear,4592.158736660067,2
SG07,Tech,MandaiTTimonius wallichianus 1,NA,Timonius wallichianus,NA,Thickness,0.17666666666666667,6
SG07,Tech,MandaiTTimonius wallichianus 1,NA,Timonius wallichianus,NA,leaf_work_to_punch_adjusted_concave,1.5117778020138635,2
SG07,Tech,MandaiTTimonius wallichianus 1,NA,Timonius wallichianus,NA,leaf_work_to_punch_adjusted_flat,2.083810151465914,2
SG07,Tech,MandaiTTimonius wallichianus 1,NA,Timonius wallichianus,NA,leaf_work_to_punch_concave,0.25924207225277796,2
SG07,Tech,MandaiTTimonius wallichianus 1,NA,Timonius wallichianus,NA,leaf_work_to_punch_flat,0.36343113293664764,2
SG07,Tech,MandaiTTimonius wallichianus 1,NA,Timonius wallichianus,NA,leaf_work_to_shear,8441.17861066847,2
SG07,Tech,MandaiTTimonius wallichianus 2,NA,Timonius wallichianus,NA,Thickness,0.1535,6
SG07,Tech,MandaiTTimonius wallichianus 2,NA,Timonius wallichianus,NA,leaf_work_to_punch_adjusted_concave,2.133446410436317,2
SG07,Tech,MandaiTTimonius wallichianus 2,NA,Timonius wallichianus,NA,leaf_work_to_punch_adjusted_flat,3.1135445310939227,2
SG07,Tech,MandaiTTimonius wallichianus 2,NA,Timonius wallichianus,NA,leaf_work_to_punch_concave,0.32175550866309977,2
SG07,Tech,MandaiTTimonius wallichianus 2,NA,Timonius wallichianus,NA,leaf_work_to_punch_flat,0.5013380707394703,2
SG07,Tech,MandaiTTimonius wallichianus 2,NA,Timonius wallichianus,NA,leaf_work_to_shear,7061.403508771929,2
SG07,Tech,MandaiTTimonius wallichianus 3,NA,Timonius wallichianus,NA,Thickness,0.15483333333333332,6
SG07,Tech,MandaiTTimonius wallichianus 3,NA,Timonius wallichianus,NA,leaf_work_to_punch_adjusted_concave,1.89869534753901,2
SG07,Tech,MandaiTTimonius wallichianus 3,NA,Timonius wallichianus,NA,leaf_work_to_punch_adjusted_flat,2.134612992550486,2
SG07,Tech,MandaiTTimonius wallichianus 3,NA,Timonius wallichianus,NA,leaf_work_to_punch_concave,0.29337014252402976,2
SG07,Tech,MandaiTTimonius wallichianus 3,NA,Timonius wallichianus,NA,leaf_work_to_punch_flat,0.32659578786022436,2
SG07,Tech,MandaiTTimonius wallichianus 3,NA,Timonius wallichianus,NA,leaf_work_to_shear,9497.778456111788,2
SG07,Tech,MandaiTTimonius wallichianus 4,NA,Timonius wallichianus,NA,Thickness,0.18983333333333333,6
SG07,Tech,MandaiTTimonius wallichianus 4,NA,Timonius wallichianus,NA,leaf_work_to_punch_adjusted_concave,1.7881557288762697,2
SG07,Tech,MandaiTTimonius wallichianus 4,NA,Timonius wallichianus,NA,leaf_work_to_punch_adjusted_flat,1.4024458800921948,2
SG07,Tech,MandaiTTimonius wallichianus 4,NA,Timonius wallichianus,NA,leaf_work_to_punch_concave,0.36146220580561383,2
SG07,Tech,MandaiTTimonius wallichianus 4,NA,Timonius wallichianus,NA,leaf_work_to_punch_flat,0.26637943310277534,2
SG07,Tech,MandaiTTimonius wallichianus 4,NA,Timonius wallichianus,NA,leaf_work_to_shear,8428.420688240423,2
SG07,Tech,MandaiTTimonius wallichianus 5,NA,Timonius wallichianus,NA,Thickness,0.1775,6
SG07,Tech,MandaiTTimonius wallichianus 5,NA,Timonius wallichianus,NA,leaf_work_to_punch_adjusted_concave,1.7943895711485545,2
SG07,Tech,MandaiTTimonius wallichianus 5,NA,Timonius wallichianus,NA,leaf_work_to_punch_adjusted_flat,1.7265545323558422,2
SG07,Tech,MandaiTTimonius wallichianus 5,NA,Timonius wallichianus,NA,leaf_work_to_punch_concave,0.34218312764757497,2
SG07,Tech,MandaiTTimonius wallichianus 5,NA,Timonius wallichianus,NA,leaf_work_to_punch_flat,0.29435460608954667,2
SG07,Tech,MandaiTTimonius wallichianus 5,NA,Timonius wallichianus,NA,leaf_work_to_shear,10703.29943768491,2
SG07,Tech,MandaiTTimonius wallichianus 6,NA,Timonius wallichianus,NA,Thickness,0.17516666666666666,6
SG07,Tech,MandaiTTimonius wallichianus 6,NA,Timonius wallichianus,NA,leaf_work_to_punch_adjusted_concave,2.6484239486037593,2
SG07,Tech,MandaiTTimonius wallichianus 6,NA,Timonius wallichianus,NA,leaf_work_to_punch_adjusted_flat,2.334635954876183,2
SG07,Tech,MandaiTTimonius wallichianus 6,NA,Timonius wallichianus,NA,leaf_work_to_punch_concave,0.4699993139038497,2
SG07,Tech,MandaiTTimonius wallichianus 6,NA,Timonius wallichianus,NA,leaf_work_to_punch_flat,0.4019072506222656,2
SG07,Tech,MandaiTTimonius wallichianus 6,NA,Timonius wallichianus,NA,leaf_work_to_shear,6840.585701981051,2
SG07,Tech,NSSFTClerodendrum villosum 4,NA,Clerodendrum villosum,NA,Thickness,0.3125,6
SG07,Tech,NSSFTClerodendrum villosum 4,NA,Clerodendrum villosum,NA,leaf_work_to_punch_adjusted_concave,0.6455694521365809,2
SG07,Tech,NSSFTClerodendrum villosum 4,NA,Clerodendrum villosum,NA,leaf_work_to_punch_adjusted_flat,0.7826809293837467,2
SG07,Tech,NSSFTClerodendrum villosum 4,NA,Clerodendrum villosum,NA,leaf_work_to_punch_concave,0.21289024604302495,2
SG07,Tech,NSSFTClerodendrum villosum 4,NA,Clerodendrum villosum,NA,leaf_work_to_punch_flat,0.23184116967922486,2
SG07,Tech,NSSFTClerodendrum villosum 4,NA,Clerodendrum villosum,NA,leaf_work_to_shear,847.5324095295184,2
SG07,Tech,NSSFTClerodendrum villosum 5,NA,Clerodendrum villosum,NA,Thickness,0.30333333333333334,6
SG07,Tech,NSSFTClerodendrum villosum 5,NA,Clerodendrum villosum,NA,leaf_work_to_punch_adjusted_concave,0.8501514299963335,2
SG07,Tech,NSSFTClerodendrum villosum 5,NA,Clerodendrum villosum,NA,leaf_work_to_punch_adjusted_flat,0.8236934024290491,2
SG07,Tech,NSSFTClerodendrum villosum 5,NA,Clerodendrum villosum,NA,leaf_work_to_punch_concave,0.22888777898267423,2
SG07,Tech,NSSFTClerodendrum villosum 5,NA,Clerodendrum villosum,NA,leaf_work_to_punch_flat,0.28180269562920646,2
SG07,Tech,NSSFTClerodendrum villosum 5,NA,Clerodendrum villosum,NA,leaf_work_to_shear,1738.0028588931998,2
SG07,Tech,NSSFTClerodendrum villosum 6,NA,Clerodendrum villosum,NA,Thickness,0.29033333333333333,6
SG07,Tech,NSSFTClerodendrum villosum 6,NA,Clerodendrum villosum,NA,leaf_work_to_punch_adjusted_concave,0.7854270805727754,2
SG07,Tech,NSSFTClerodendrum villosum 6,NA,Clerodendrum villosum,NA,leaf_work_to_punch_adjusted_flat,0.9218798009501366,2
SG07,Tech,NSSFTClerodendrum villosum 6,NA,Clerodendrum villosum,NA,leaf_work_to_punch_concave,0.22741108363439888,2
SG07,Tech,NSSFTClerodendrum villosum 6,NA,Clerodendrum villosum,NA,leaf_work_to_punch_flat,0.29222160169759337,2
SG07,Tech,NSSFTClerodendrum villosum 6,NA,Clerodendrum villosum,NA,leaf_work_to_shear,3518.0010186675963,2
SG07,Tech,NSSFTGironniera nervosa 5,NA,Gironniera nervosa,NA,Thickness,0.272,6
SG07,Tech,NSSFTGironniera nervosa 5,NA,Gironniera nervosa,NA,leaf_work_to_punch_adjusted_concave,1.3800883196440739,2
SG07,Tech,NSSFTGironniera nervosa 5,NA,Gironniera nervosa,NA,leaf_work_to_punch_adjusted_flat,1.4375329615327317,2
SG07,Tech,NSSFTGironniera nervosa 5,NA,Gironniera nervosa,NA,leaf_work_to_punch_concave,0.3941135807285903,2
SG07,Tech,NSSFTGironniera nervosa 5,NA,Gironniera nervosa,NA,leaf_work_to_punch_flat,0.38147963163779036,2
SG07,Tech,NSSFTGironniera nervosa 5,NA,Gironniera nervosa,NA,leaf_work_to_shear,6414.496050394961,2
SG07,Tech,NSSFTGironniera nervosa 6,NA,Gironniera nervosa,NA,Thickness,0.25983333333333336,6
SG07,Tech,NSSFTGironniera nervosa 6,NA,Gironniera nervosa,NA,leaf_work_to_punch_adjusted_concave,1.156261709153755,2
SG07,Tech,NSSFTGironniera nervosa 6,NA,Gironniera nervosa,NA,leaf_work_to_punch_adjusted_flat,1.0013286498274172,2
SG07,Tech,NSSFTGironniera nervosa 6,NA,Gironniera nervosa,NA,leaf_work_to_punch_concave,0.2703993259953026,2
SG07,Tech,NSSFTGironniera nervosa 6,NA,Gironniera nervosa,NA,leaf_work_to_punch_flat,0.29968711706942974,2
SG07,Tech,NSSFTGironniera nervosa 6,NA,Gironniera nervosa,NA,leaf_work_to_shear,6503.273092040168,2
SG07,Tech,NSSFTLitsea elliptica 4,NA,Litsea elliptica,NA,Thickness,0.21733333333333332,6
SG07,Tech,NSSFTLitsea elliptica 4,NA,Litsea elliptica,NA,leaf_work_to_punch_adjusted_concave,1.6265484389630762,2
SG07,Tech,NSSFTLitsea elliptica 4,NA,Litsea elliptica,NA,leaf_work_to_punch_adjusted_flat,1.5526888068322364,2
SG07,Tech,NSSFTLitsea elliptica 4,NA,Litsea elliptica,NA,leaf_work_to_punch_concave,0.3712248028303229,2
SG07,Tech,NSSFTLitsea elliptica 4,NA,Litsea elliptica,NA,leaf_work_to_punch_flat,0.3362763462544737,2
SG07,Tech,NSSFTLitsea elliptica 4,NA,Litsea elliptica,NA,leaf_work_to_shear,3886.6003682671926,2
SG07,Tech,NSSFTLitsea elliptica 5,NA,Litsea elliptica,NA,Thickness,0.217,1
SG07,Tech,NSSFTLitsea elliptica 5,NA,Litsea elliptica,NA,leaf_work_to_punch_adjusted_flat,2.038489840732338,1
SG07,Tech,NSSFTLitsea elliptica 5,NA,Litsea elliptica,NA,leaf_work_to_punch_flat,0.44235229543891735,1
SG07,Tech,NSSFTLitsea elliptica 6,NA,Litsea elliptica,NA,Thickness,0.23,1
SG07,Tech,NSSFTLitsea elliptica 6,NA,Litsea elliptica,NA,leaf_work_to_punch_adjusted_flat,1.7841618676505164,1
SG07,Tech,NSSFTLitsea elliptica 6,NA,Litsea elliptica,NA,leaf_work_to_punch_flat,0.4103572295596188,1
SG07,Tech,NSSFTMacaranga bancana 4,NA,Macaranga bancana,NA,Thickness,0.2851666666666667,6
SG07,Tech,NSSFTMacaranga bancana 4,NA,Macaranga bancana,NA,leaf_work_to_punch_adjusted_concave,1.9039586503901735,2
SG07,Tech,NSSFTMacaranga bancana 4,NA,Macaranga bancana,NA,leaf_work_to_punch_adjusted_flat,2.3132856968476605,2
SG07,Tech,NSSFTMacaranga bancana 4,NA,Macaranga bancana,NA,leaf_work_to_punch_concave,0.5296413982480805,2
SG07,Tech,NSSFTMacaranga bancana 4,NA,Macaranga bancana,NA,leaf_work_to_punch_flat,0.622509127928506,2
SG07,Tech,NSSFTMacaranga bancana 4,NA,Macaranga bancana,NA,leaf_work_to_shear,6583.936245599598,2
SG07,Tech,NSSFTMacaranga bancana 5,NA,Macaranga bancana,NA,Thickness,0.19566666666666666,6
SG07,Tech,NSSFTMacaranga bancana 5,NA,Macaranga bancana,NA,leaf_work_to_punch_adjusted_concave,2.2824401110947665,2
SG07,Tech,NSSFTMacaranga bancana 5,NA,Macaranga bancana,NA,leaf_work_to_punch_adjusted_flat,2.381476983120508,2
SG07,Tech,NSSFTMacaranga bancana 5,NA,Macaranga bancana,NA,leaf_work_to_punch_concave,0.46483088018488605,2
SG07,Tech,NSSFTMacaranga bancana 5,NA,Macaranga bancana,NA,leaf_work_to_punch_flat,0.4115057703860552,2
SG07,Tech,NSSFTMacaranga bancana 5,NA,Macaranga bancana,NA,leaf_work_to_shear,3984.4331856275385,2
SG07,Tech,NSSFTMacaranga bancana 6,NA,Macaranga bancana,NA,Thickness,0.21133333333333335,6
SG07,Tech,NSSFTMacaranga bancana 6,NA,Macaranga bancana,NA,leaf_work_to_punch_adjusted_concave,2.441147817109126,2
SG07,Tech,NSSFTMacaranga bancana 6,NA,Macaranga bancana,NA,leaf_work_to_punch_adjusted_flat,2.8317350278341444,2
SG07,Tech,NSSFTMacaranga bancana 6,NA,Macaranga bancana,NA,leaf_work_to_punch_concave,0.5446544676222129,2
SG07,Tech,NSSFTMacaranga bancana 6,NA,Macaranga bancana,NA,leaf_work_to_punch_flat,0.5762393403492128,2
SG07,Tech,NSSFTMacaranga bancana 6,NA,Macaranga bancana,NA,leaf_work_to_shear,12910.640778113728,2
SG07,Tech,Serangoon Central DriveTGarcinia mangostana 1,NA,Garcinia mangostana,NA,Thickness,0.5298333333333334,6
SG07,Tech,Serangoon Central DriveTGarcinia mangostana 1,NA,Garcinia mangostana,NA,leaf_work_to_punch_adjusted_concave,1.5709738590386808,2
SG07,Tech,Serangoon Central DriveTGarcinia mangostana 1,NA,Garcinia mangostana,NA,leaf_work_to_punch_adjusted_flat,2.384307494172295,2
SG07,Tech,Serangoon Central DriveTGarcinia mangostana 1,NA,Garcinia mangostana,NA,leaf_work_to_punch_concave,0.8804385820939282,2
SG07,Tech,Serangoon Central DriveTGarcinia mangostana 1,NA,Garcinia mangostana,NA,leaf_work_to_punch_flat,1.2519095008156302,2
SG07,Tech,Serangoon Central DriveTGarcinia mangostana 1,NA,Garcinia mangostana,NA,leaf_work_to_shear,9363.780873122454,2
SG07,Tech,Serangoon Central DriveTGarcinia mangostana 2,NA,Garcinia mangostana,NA,Thickness,0.5748333333333333,6
SG07,Tech,Serangoon Central DriveTGarcinia mangostana 2,NA,Garcinia mangostana,NA,leaf_work_to_punch_adjusted_concave,1.3652041348183162,2
SG07,Tech,Serangoon Central DriveTGarcinia mangostana 2,NA,Garcinia mangostana,NA,leaf_work_to_punch_adjusted_flat,2.1025678389739473,2
SG07,Tech,Serangoon Central DriveTGarcinia mangostana 2,NA,Garcinia mangostana,NA,leaf_work_to_punch_concave,0.7878990069353418,2
SG07,Tech,Serangoon Central DriveTGarcinia mangostana 2,NA,Garcinia mangostana,NA,leaf_work_to_punch_flat,1.2548628915121811,2
SG07,Tech,Serangoon Central DriveTGarcinia mangostana 2,NA,Garcinia mangostana,NA,leaf_work_to_shear,7354.279035099607,2
SG07,Tech,Serangoon Central DriveTGarcinia mangostana 3,NA,Garcinia mangostana,NA,Thickness,0.4761666666666667,6
SG07,Tech,Serangoon Central DriveTGarcinia mangostana 3,NA,Garcinia mangostana,NA,leaf_work_to_punch_adjusted_concave,1.798913685188365,2
